full time series of predicted survey index
survey year spp area pred_survey
8 40 4 1  2.03476e-16 2.44286e-16 1.30416e-16 4.3453e-17 2.50192e-17
8 40 5 1  8.9153e-12 2.46757e-11 1.5975e-11 6.01461e-12 2.65194e-12
8 40 6 1  1.47029e-10 4.39496e-11 5.0339e-11 1.35416e-14 4.73006e-128
8 40 7 1  2.55499e-12 2.28193e-12 1.77224e-12 1.0914e-12 2.34066e-31
8 40 8 1  0.030422 0.0672425 0.135796 0.137558 3.22885e-40
8 40 9 1  2.52382e-16 3.47843e-16 4.13344e-16 3.08754e-16 2.04904e-16
8 40 10 1  4.24131e-17 5.61447e-17 1.09983e-16 8.4269e-17 6.20835e-29
8 41 1 1  6.93229e-17 9.28632e-17 7.79949e-17 2.75697e-17 4.35322e-26
8 41 2 1  9.33542e-12 3.80767e-12 7.41862e-12 3.2667e-11 1.27141e-46
8 41 3 1  5.69499e-12 1.77688e-11 1.73593e-11 5.8222e-12 1.01578e-72
8 41 4 1  1.39193e-16 1.90779e-16 1.27195e-16 5.14863e-17 2.81765e-17
8 41 5 1  4.69948e-12 1.8642e-11 1.60383e-11 6.58895e-12 2.82379e-12
8 41 6 1  6.07519e-11 8.28149e-11 4.5843e-11 1.0638e-14 3.79415e-128
8 41 7 1  2.24039e-12 1.9941e-12 1.59796e-12 9.67633e-13 1.92295e-31
8 41 8 1  0.0316044 0.0464087 0.110074 0.124293 2.56861e-40
8 41 9 1  2.2321e-16 2.57228e-16 3.27438e-16 2.77667e-16 1.88497e-16
8 41 10 1  1.40291e-16 5.03338e-17 9.52482e-17 8.3536e-17 4.99402e-29
8 42 1 1  5.30206e-16 5.57311e-17 5.54513e-17 2.50476e-17 2.5751e-26
8 42 2 1  7.09411e-12 5.80753e-12 3.89969e-12 1.87829e-11 6.98426e-47
8 42 3 1  2.45394e-12 7.8372e-12 1.07824e-11 4.70165e-12 5.87109e-73
8 42 4 1  7.43903e-17 1.07198e-16 8.50603e-17 4.13466e-17 2.38733e-17
8 42 5 1  7.64923e-12 9.22944e-12 1.06939e-11 5.12723e-12 2.22092e-12
8 42 6 1  2.37071e-10 5.07686e-11 3.59676e-11 6.1186e-15 2.23106e-128
8 42 7 1  1.51421e-12 1.28257e-12 1.05416e-12 6.31071e-13 1.16038e-31
8 42 8 1  0.0317844 0.0272192 0.0642859 0.0819585 1.5101e-40
8 42 9 1  1.55898e-16 1.52735e-16 1.91653e-16 1.81767e-16 1.30061e-16
8 42 10 1  1.57944e-16 8.77843e-17 6.1504e-17 5.96778e-17 2.9671e-29
9 1 1 1  1.58624e-16 2.44682e-15 1.08497e-15 3.06186e-17 3.12749e-17
9 1 2 1  5.77319e-153 1.09533e-111 5.4642e-11 1.50014e-54 1.19901e-42
9 1 3 1  1.53188e-25 3.86389e-12 2.9569e-12 2.96241e-12 1.05519e-69
9 1 4 1  1.0077e-18 3.58675e-16 5.21927e-32 4.38732e-16 2.73299e-28
9 1 5 1  3.02052e-12 1.63027e-21 5.12885e-12 4.01944e-13 4.31428e-15
9 1 6 1  1.17761e-10 1.28434e-52 2.24824e-11 1.366e-11 1.87045e-125
9 1 7 1  1.89611e-65 1.32589e-11 2.22062e-11 5.82901e-12 3.8797e-29
9 1 8 1  1.54913e-16 4.70492e-15 2.19237e-15 3.66193e-17 5.14472e-51
9 1 9 1  5.36724e-20 0.175051 3.91686 1.96261 4.51189e-12
9 1 10 1  2.33793e-15 3.00998e-15 8.75426e-16 1.64083e-16 3.40954e-17
9 2 1 1  1.46787e-16 8.74808e-16 8.34265e-16 1.15923e-16 1.55384e-17
9 2 2 1  2.90651e-12 1.73226e-112 1.65751e-11 8.65604e-12 6.05258e-43
9 2 3 1  6.92113e-13 1.23925e-12 1.7668e-12 1.78671e-12 5.89672e-70
9 2 4 1  2.97734e-17 1.58739e-16 5.13337e-17 1.96446e-16 6.03251e-17
9 2 5 1  1.34985e-12 1.41082e-12 2.26633e-12 7.51686e-13 3.47882e-14
9 2 6 1  3.53234e-11 3.20068e-11 1.15203e-11 7.56204e-12 1.0793e-125
9 2 7 1  1.50086e-12 5.92407e-12 1.27729e-11 4.07931e-12 2.31652e-29
9 2 8 1  3.69843e-16 1.39881e-15 1.75476e-15 1.81429e-16 2.77737e-51
9 2 9 1  0.473266 0.0641825 1.70095 1.50389 0.15987
9 2 10 1  8.19208e-16 1.7581e-15 8.98646e-16 1.08881e-16 1.1995e-17
9 3 1 1  3.62091e-16 6.66334e-16 9.29049e-16 2.65835e-16 1.52378e-17
9 3 2 1  2.58624e-12 3.14962e-12 1.02125e-11 1.36541e-11 6.13083e-43
9 3 3 1  1.75221e-12 1.13475e-12 1.82183e-12 2.15319e-12 6.5666e-70
9 3 4 1  8.10008e-17 1.49381e-16 9.10561e-17 1.89997e-16 1.2446e-16
9 3 5 1  1.05727e-12 2.21485e-12 2.45826e-12 1.2311e-12 1.60823e-13
9 3 6 1  5.54048e-11 4.22914e-11 1.92549e-11 8.34629e-12 1.23931e-125
9 3 7 1  3.60521e-12 5.61397e-12 1.4401e-11 5.5148e-12 2.7499e-29
9 3 8 1  4.68214e-16 9.91968e-16 1.93716e-15 4.38283e-16 2.91371e-51
9 3 9 1  0.900886 0.291075 1.47109 1.93609 0.425654
9 3 10 1  4.7515e-15 1.54689e-15 1.1329e-15 1.6466e-16 7.55671e-18
9 4 1 1  2.67237e-15 4.06579e-16 5.95914e-16 2.72154e-16 9.47258e-18
9 4 2 1  3.19598e-12 2.48216e-12 5.47755e-12 1.07549e-11 4.04056e-43
9 4 3 1  2.10634e-12 1.02494e-12 1.20128e-12 1.65295e-12 4.72249e-70
9 4 4 1  9.48928e-17 1.0124e-16 7.98336e-17 1.2602e-16 1.27532e-16
9 4 5 1  4.37445e-13 1.61749e-12 1.87194e-12 1.1276e-12 2.48448e-13
9 4 6 1  4.2215e-11 3.97206e-11 1.92693e-11 5.95249e-12 9.17392e-126
9 4 7 1  4.25607e-12 3.7549e-12 1.0391e-11 4.69528e-12 2.10158e-29
9 4 8 1  3.0962e-15 5.09635e-16 1.21237e-15 4.50772e-16 1.89046e-51
9 4 9 1  0.810965 0.434513 0.875862 1.46805 0.510754
9 4 10 1  7.36036e-16 3.40819e-15 6.91483e-16 1.23535e-16 2.61178e-18
9 5 1 1  1.11066e-15 1.08843e-15 3.83846e-16 2.41239e-16 5.98379e-18
9 5 2 1  4.86438e-12 3.01527e-12 3.59149e-12 8.66705e-12 2.8964e-43
9 5 3 1  1.92945e-12 1.18753e-12 9.22088e-13 1.35508e-12 3.66961e-70
9 5 4 1  1.20525e-16 8.24608e-17 6.94753e-17 9.37861e-17 1.27633e-16
9 5 5 1  2.95245e-13 1.06362e-12 1.52773e-12 1.0577e-12 3.2786e-13
9 5 6 1  2.19022e-11 3.69617e-11 2.05486e-11 4.58961e-12 7.32539e-126
9 5 7 1  4.6398e-12 3.00356e-12 8.07305e-12 4.23326e-12 1.73009e-29
9 5 8 1  1.07566e-15 1.34487e-15 8.02292e-16 4.28654e-16 1.33255e-51
9 5 9 1  0.715441 0.512162 0.638141 1.16057 0.568032
9 5 10 1  1.6329e-15 1.55547e-15 1.19758e-15 9.085e-17 9.84245e-19
9 6 1 1  5.16464e-16 7.8114e-16 3.70497e-16 1.65459e-16 3.1783e-18
9 6 2 1  7.94919e-12 3.90172e-12 2.67205e-12 6.0415e-12 1.84095e-43
9 6 3 1  1.43199e-12 1.06872e-12 7.03082e-13 9.77776e-13 2.5203e-70
9 6 4 1  1.12639e-16 6.77073e-17 5.25619e-17 6.35522e-17 1.07678e-16
9 6 5 1  5.50945e-13 6.25596e-13 1.05157e-12 8.46786e-13 3.40098e-13
9 6 6 1  1.48813e-11 2.45242e-11 1.86545e-11 3.12865e-12 5.16723e-126
9 6 7 1  4.14923e-12 2.2928e-12 5.55382e-12 3.32535e-12 1.25793e-29
9 6 8 1  4.34909e-16 8.29755e-16 6.8769e-16 3.34784e-16 8.40953e-52
9 6 9 1  0.556803 0.460393 0.46194 0.806838 0.514523
9 6 10 1  4.55643e-16 1.41113e-15 6.06703e-16 8.8354e-17 2.89805e-19
9 7 1 1  2.94094e-16 3.67343e-16 2.47317e-16 1.01945e-16 1.38638e-18
9 7 2 1  7.78209e-12 4.70162e-12 2.03817e-12 3.2264e-12 8.8778e-44
9 7 3 1  1.14981e-12 6.64907e-13 4.30166e-13 5.37537e-13 1.3112e-70
9 7 4 1  7.55709e-17 4.41274e-17 3.09032e-17 3.3412e-17 6.69746e-17
9 7 5 1  1.97015e-13 4.51467e-13 5.31761e-13 4.96142e-13 2.48577e-13
9 7 6 1  1.54677e-11 1.24827e-11 1.18337e-11 1.61573e-12 2.76041e-126
9 7 7 1  2.61821e-12 1.38977e-12 2.90959e-12 1.95694e-12 6.9276e-30
9 7 8 1  5.31578e-16 3.29969e-16 3.93809e-16 2.01241e-16 4.00334e-52
9 7 9 1  0.352739 0.296609 0.273732 0.43312 0.338937
9 7 10 1  1.83339e-16 5.04733e-16 3.97593e-16 4.22251e-17 6.35124e-20
9 8 1 1  3.03896e-16 5.15025e-16 3.8755e-16 1.78609e-16 1.67701e-18
9 8 2 1  5.49239e-11 1.3295e-11 5.92805e-12 5.12999e-12 1.20414e-43
9 8 3 1  2.35627e-12 1.32906e-12 7.46663e-13 8.38671e-13 1.91039e-70
9 8 4 1  1.28923e-16 8.04561e-17 5.18642e-17 4.97782e-17 1.1308e-16
9 8 5 1  1.2623e-12 6.60527e-13 8.13266e-13 7.89737e-13 4.82413e-13
9 8 6 1  4.19125e-11 2.37815e-11 2.01476e-11 2.33759e-12 4.12487e-126
9 8 7 1  4.5139e-12 2.39766e-12 4.30367e-12 3.19288e-12 1.0661e-29
9 8 8 1  4.57312e-16 6.24862e-16 5.69923e-16 3.35804e-16 5.3402e-52
9 8 9 1  0.628265 0.529193 0.465256 0.658472 0.601863
9 8 10 1  6.45279e-16 5.34498e-16 5.70796e-16 9.82344e-17 5.5969e-20
9 9 1 1  9.60743e-16 3.52884e-16 3.09939e-16 1.58021e-16 1.05911e-18
9 9 2 1  1.04206e-10 4.61734e-11 9.2347e-12 5.09811e-12 8.88396e-44
9 9 3 1  2.28994e-12 1.46886e-12 7.44639e-13 7.18416e-13 1.50525e-70
9 9 4 1  1.20371e-16 7.66477e-17 4.77128e-17 4.06977e-17 1.00631e-16
9 9 5 1  3.31303e-13 1.20762e-12 6.66654e-13 6.73529e-13 4.85291e-13
9 9 6 1  1.98834e-11 2.97699e-11 1.90828e-11 1.82999e-12 3.32725e-126
9 9 7 1  4.24324e-12 2.24895e-12 3.47549e-12 2.79131e-12 8.83944e-30
9 9 8 1  8.18234e-16 4.36778e-16 4.8814e-16 2.9734e-16 3.88579e-52
9 9 9 1  0.518466 0.503662 0.429248 0.54423 0.557828
9 9 10 1  3.48889e-16 6.24631e-16 3.42353e-16 8.45303e-17 2.39953e-20
9 10 1 1  5.74972e-16 6.20311e-16 2.85299e-16 1.66173e-16 8.16704e-19
9 10 2 1  1.18907e-11 1.13664e-10 3.32661e-11 7.3048e-12 8.10938e-44
9 10 3 1  2.74075e-12 1.8753e-12 9.61367e-13 7.72784e-13 1.45189e-70
9 10 4 1  1.34265e-16 8.7675e-17 5.37162e-17 4.14799e-17 1.07486e-16
9 10 5 1  5.40277e-13 1.02481e-12 8.66216e-13 6.95849e-13 5.77286e-13
9 10 6 1  1.21032e-11 2.99087e-11 2.38943e-11 1.75557e-12 3.27347e-126
9 10 7 1  7.48187e-11 2.60686e-12 3.47185e-12 2.95619e-12 8.90259e-30
9 10 8 1  6.58385e-16 6.14917e-16 4.82026e-16 3.17816e-16 3.42233e-52
9 10 9 1  0.521509 0.545678 0.48513 0.555821 0.61723
9 10 10 1  2.98195e-16 5.50478e-16 3.33927e-16 6.24373e-17 1.04016e-20
9 11 1 1  1.46378e-15 6.47074e-16 3.40733e-16 1.64983e-16 6.14587e-19
9 11 2 1  1.15565e-10 4.81439e-11 9.48084e-11 1.78605e-11 8.00514e-44
9 11 3 1  3.7117e-12 2.4798e-12 1.33891e-12 9.21135e-13 1.50473e-70
9 11 4 1  1.63677e-16 1.04698e-16 6.39783e-17 4.57296e-17 1.20321e-16
9 11 5 1  6.98508e-13 1.18196e-12 1.04226e-12 8.06102e-13 7.19098e-13
9 11 6 1  1.1419e-11 2.81986e-11 3.06672e-11 1.81089e-12 3.45147e-126
9 11 7 1  6.29161e-11 1.73596e-11 3.77313e-12 3.33957e-12 9.57974e-30
9 11 8 1  3.88947e-16 6.64622e-16 5.62059e-16 3.52462e-16 3.16399e-52
9 11 9 1  0.615254 0.607292 0.572144 0.613152 0.71645
9 11 10 1  4.17251e-15 5.1109e-16 3.39807e-16 5.71006e-17 4.88384e-21
9 12 1 1  2.87654e-16 3.33169e-16 1.15945e-16 5.10231e-17 1.37154e-19
9 12 2 1  9.65632e-12 4.11726e-11 2.8287e-11 1.50409e-11 2.48358e-44
9 12 3 1  1.7346e-12 1.03221e-12 5.72018e-13 3.54107e-13 4.89811e-71
9 12 4 1  6.00254e-17 3.83389e-17 2.31221e-17 1.56372e-17 4.0781e-17
9 12 5 1  1.73242e-13 4.47775e-13 3.8893e-13 2.95489e-13 2.78059e-13
9 12 6 1  1.2488e-11 8.30265e-12 1.16247e-11 5.86787e-13 1.14193e-126
9 12 7 1  1.65974e-11 8.67855e-12 1.87914e-12 1.18065e-12 3.23048e-30
9 12 8 1  3.34493e-16 1.74703e-16 2.02152e-16 1.24798e-16 9.24522e-53
9 12 9 1  0.224871 0.219591 0.209895 0.217581 0.262323
9 12 10 1  2.30531e-16 1.25596e-15 8.83768e-17 1.54632e-17 6.42154e-22
9 13 1 1  5.95349e-16 1.00825e-15 4.45741e-16 1.47986e-16 2.79103e-19
9 13 2 1  1.88381e-11 6.91589e-11 1.34997e-10 7.27195e-11 7.57115e-44
9 13 3 1  3.2737e-11 4.45064e-12 2.3701e-12 1.3655e-12 1.57044e-70
9 13 4 1  2.17362e-16 1.35354e-16 8.02435e-17 5.19972e-17 1.32222e-16
9 13 5 1  7.58107e-13 1.40261e-12 1.43537e-12 1.07158e-12 1.05221e-12
9 13 6 1  2.93933e-11 3.86629e-11 4.16069e-11 1.8725e-12 3.72244e-126
9 13 7 1  4.37399e-11 3.33977e-11 9.22765e-12 4.20405e-12 1.07341e-29
9 13 8 1  8.09106e-16 8.07882e-16 6.52771e-16 4.37446e-16 2.66683e-52
9 13 9 1  0.863202 0.777844 0.747367 0.758426 0.933535
9 13 10 1  2.62164e-16 2.2825e-15 1.2236e-15 2.85373e-17 5.87547e-22
9 14 1 1  4.5931e-16 7.26366e-16 3.79831e-16 1.14098e-16 1.37543e-19
9 14 2 1  1.15806e-10 3.47012e-11 1.09629e-10 9.74429e-11 6.44861e-44
9 14 3 1  1.95806e-11 1.50144e-11 2.77896e-12 1.49363e-12 1.41119e-70
9 14 4 1  4.58152e-16 1.3691e-16 7.92699e-17 4.95974e-17 1.21557e-16
9 14 5 1  1.08134e-12 1.39421e-12 1.41393e-12 1.09401e-12 1.1114e-12
9 14 6 1  1.39458e-10 3.71855e-11 4.33791e-11 1.67429e-12 3.40348e-126
9 14 7 1  3.34823e-11 3.24237e-11 1.16508e-11 4.31863e-12 1.00101e-29
9 14 8 1  4.74791e-16 7.07687e-16 6.41851e-16 4.13814e-16 2.10908e-52
9 14 9 1  0.96762 0.775381 0.722282 0.722149 0.901272
9 14 10 1  5.17195e-16 1.03393e-15 1.05232e-15 7.20707e-17 1.70108e-22
9 15 1 1  3.53083e-16 4.74042e-16 2.54304e-16 7.68552e-17 5.7032e-20
9 15 2 1  8.66345e-11 9.83178e-11 6.95389e-11 9.96504e-11 4.93572e-44
9 15 3 1  1.08144e-11 1.4309e-11 5.10851e-12 1.48906e-12 1.13864e-70
9 15 4 1  4.49793e-16 1.72983e-16 7.10167e-17 4.30388e-17 1.00821e-16
9 15 5 1  1.16796e-12 1.47815e-12 1.25373e-12 9.94446e-13 1.04898e-12
9 15 6 1  5.69185e-11 7.74116e-11 4.00782e-11 1.34432e-12 2.79306e-126
9 15 7 1  2.43939e-11 2.68901e-11 1.22199e-11 4.07161e-12 8.37378e-30
9 15 8 1  6.53912e-16 4.65677e-16 5.41869e-16 3.51529e-16 1.48746e-52
9 15 9 1  1.09949 0.731975 0.633293 0.619515 0.780226
9 15 10 1  4.37898e-16 6.99082e-16 6.52718e-16 1.05567e-16 6.90796e-23
9 16 1 1  2.12362e-16 3.09651e-16 1.51702e-16 4.62091e-17 2.11531e-20
9 16 2 1  2.0177e-11 8.74308e-11 7.86111e-11 8.79409e-11 3.63653e-44
9 16 3 1  6.92356e-12 1.05233e-11 6.19686e-12 1.68804e-12 8.84027e-71
9 16 4 1  3.7155e-16 1.77869e-16 6.70835e-17 3.47203e-17 7.7222e-17
9 16 5 1  1.6401e-12 1.52318e-12 1.12742e-12 8.65112e-13 9.48268e-13
9 16 6 1  2.55087e-11 6.37133e-11 4.30349e-11 1.03863e-12 2.20517e-126
9 16 7 1  1.83987e-11 2.09699e-11 1.16449e-11 3.74265e-12 6.73761e-30
9 16 8 1  3.8861e-16 4.09116e-16 4.00434e-16 2.80409e-16 9.85898e-53
9 16 9 1  1.1784 0.732998 0.551613 0.517303 0.653574
9 16 10 1  1.16507e-15 5.14554e-16 4.10493e-16 8.81163e-17 2.7552e-23
9 17 1 1  2.6581e-16 2.12184e-16 1.00922e-16 2.86957e-17 8.13184e-21
9 17 2 1  6.60921e-11 3.82428e-11 8.38766e-11 8.83432e-11 2.90222e-44
9 17 3 1  5.22863e-12 7.99748e-12 6.54334e-12 2.1245e-12 7.46596e-71
9 17 4 1  3.14369e-16 1.80959e-16 7.10832e-17 3.20012e-17 6.41756e-17
9 17 5 1  1.12397e-12 2.02064e-12 1.15121e-12 8.25872e-13 9.31e-13
9 17 6 1  1.61381e-11 4.76432e-11 4.64657e-11 8.72633e-13 1.89682e-126
9 17 7 1  1.60196e-11 1.76262e-11 1.15838e-11 3.76913e-12 5.91576e-30
9 17 8 1  3.86326e-15 3.24088e-16 3.43742e-16 2.44981e-16 7.2641e-53
9 17 9 1  1.48266 0.834612 0.555027 0.478711 0.60061
9 17 10 1  9.14572e-16 1.0241e-15 2.50598e-16 5.68279e-17 9.78483e-24
9 18 1 1  6.0238e-16 1.07635e-16 4.41336e-17 1.20009e-17 2.05132e-21
9 18 2 1  1.38695e-10 3.50259e-11 3.36777e-11 4.94141e-11 1.2745e-44
9 18 3 1  5.19902e-11 3.33938e-12 3.39768e-12 1.38976e-12 3.48601e-71
9 18 4 1  1.74173e-16 9.50072e-17 4.1578e-17 1.75192e-17 3.0303e-17
9 18 5 1  6.17539e-13 1.04769e-12 7.13956e-13 4.43187e-13 5.05316e-13
9 18 6 1  1.12932e-11 1.88888e-11 2.54459e-11 4.05161e-13 9.0357e-127
9 18 7 1  8.3779e-12 8.20686e-12 6.18137e-12 2.10014e-12 2.88196e-30
9 18 8 1  8.22234e-16 9.60542e-16 1.68417e-16 1.25052e-16 3.14128e-53
9 18 9 1  1.13181 0.566157 0.331075 0.255149 0.311681
9 18 10 1  1.38892e-15 5.60879e-16 2.60185e-16 2.18189e-17 2.13204e-24
9 19 1 1  5.15074e-16 4.99571e-16 7.56453e-17 1.99376e-17 2.0187e-21
9 19 2 1  2.2963e-11 2.30371e-10 6.51651e-11 8.76979e-11 1.90051e-44
9 19 3 1  4.79753e-11 3.86759e-11 5.65185e-12 2.8843e-12 5.5084e-71
9 19 4 1  3.50284e-16 1.70645e-16 7.73735e-17 3.28832e-17 4.85193e-17
9 19 5 1  2.32895e-12 1.89854e-12 1.40052e-12 8.32933e-13 9.25354e-13
9 19 6 1  1.80086e-11 2.94854e-11 4.47966e-11 6.36719e-13 1.45507e-126
9 19 7 1  1.49583e-11 1.32502e-11 1.09202e-11 3.93064e-12 4.74155e-30
9 19 8 1  8.54567e-16 1.4412e-15 6.75957e-16 2.1437e-16 4.59041e-53
9 19 9 1  1.88045 1.3883 0.705311 0.4734 0.548143
9 19 10 1  4.82924e-16 2.27254e-15 6.4632e-16 8.22725e-17 2.58823e-24
9 20 1 1  8.07639e-17 1.17904e-16 3.69569e-17 4.80577e-18 2.8431e-22
9 20 2 1  3.5676e-12 2.15032e-11 4.22917e-11 2.36157e-11 4.21258e-45
9 20 3 1  7.00289e-12 1.05401e-11 3.54925e-12 8.42261e-13 1.28746e-71
9 20 4 1  1.07163e-16 4.67325e-17 2.0602e-17 8.93075e-18 1.15143e-17
9 20 5 1  3.37218e-13 7.6318e-13 3.96553e-13 2.34008e-13 2.50767e-13
9 20 6 1  1.70647e-11 6.91513e-12 1.15292e-11 1.48067e-13 3.46111e-127
9 20 7 1  3.73624e-12 3.24316e-12 2.81817e-12 1.07815e-12 1.15065e-30
9 20 8 1  1.28992e-16 2.76513e-16 2.24365e-16 6.56873e-17 9.84846e-54
9 20 9 1  0.457798 0.410751 0.238433 0.135896 0.14416
9 20 10 1  1.14362e-15 3.15392e-16 3.43947e-16 3.62282e-17 4.77144e-25
9 21 1 1  2.48391e-16 2.67916e-16 1.30346e-16 2.00946e-17 4.86012e-22
9 21 2 1  1.88869e-11 2.57443e-11 9.94121e-11 8.99224e-11 1.02967e-44
9 21 3 1  4.5745e-11 2.49555e-11 1.47617e-11 3.40934e-12 3.31768e-71
9 21 4 1  3.28282e-16 1.49013e-16 6.11007e-17 2.64788e-17 3.06765e-17
9 21 5 1  9.94824e-13 2.0186e-12 1.41471e-12 7.26353e-13 7.52344e-13
9 21 6 1  2.66854e-11 3.47954e-11 3.23361e-11 3.79624e-13 9.0773e-127
9 21 7 1  1.00276e-11 8.79384e-12 7.96191e-12 3.23696e-12 3.07923e-30
9 21 8 1  2.66382e-15 5.40551e-16 6.57368e-16 2.27436e-16 2.32808e-53
9 21 9 1  1.21975 1.23381 0.8421 0.456829 0.425619
9 21 10 1  1.07508e-15 2.91219e-15 9.06685e-16 1.9663e-16 9.65293e-25
9 22 1 1  2.0649e-16 2.13556e-16 1.16523e-16 2.55606e-17 2.78616e-22
9 22 2 1  1.6073e-10 2.09194e-11 6.00989e-11 9.07539e-11 7.79304e-45
9 22 3 1  2.26608e-11 2.83201e-11 1.48251e-11 4.32096e-12 2.6504e-71
9 22 4 1  2.929e-16 1.43009e-16 5.7658e-17 2.42157e-17 2.56448e-17
9 22 5 1  6.16571e-13 1.72516e-12 1.39346e-12 7.27567e-13 7.03157e-13
9 22 6 1  1.34396e-11 3.0079e-11 3.08098e-11 3.01695e-13 7.384e-127
9 22 7 1  8.23155e-12 7.373e-12 6.9391e-12 2.99468e-12 2.55756e-30
9 22 8 1  1.02927e-15 1.30471e-15 5.41856e-16 2.37332e-16 1.74696e-53
9 22 9 1  1.06408 1.0753 0.847328 0.476874 0.389998
9 22 10 1  6.85252e-16 1.70176e-15 1.51697e-15 2.17949e-16 5.92703e-25
9 23 1 1  2.66011e-16 1.56918e-16 8.97738e-17 2.4649e-17 1.44861e-22
9 23 2 1  1.47647e-11 1.18395e-10 3.53068e-11 7.38697e-11 5.33333e-45
9 23 3 1  1.03918e-11 2.00221e-11 1.41194e-11 4.54813e-12 1.91311e-71
9 23 4 1  2.30338e-16 1.18847e-16 4.85671e-17 1.98829e-17 1.92954e-17
9 23 5 1  1.75196e-12 1.18486e-12 1.18173e-12 6.54892e-13 5.98567e-13
9 23 6 1  2.02026e-11 2.0013e-11 2.60422e-11 2.1665e-13 5.42643e-127
9 23 7 1  6.18824e-12 5.56953e-12 5.43795e-12 2.48665e-12 1.91896e-30
9 23 8 1  4.11106e-16 8.949e-16 6.08558e-16 2.12207e-16 1.19657e-53
9 23 9 1  0.997651 0.852159 0.73268 0.446772 0.330865
9 23 10 1  3.2621e-16 9.38131e-16 1.16223e-15 2.59033e-16 3.16328e-25
9 24 1 1  8.22556e-16 8.31177e-16 3.50918e-16 1.12252e-16 3.91969e-22
9 24 2 1  2.85095e-11 2.04235e-10 3.83418e-10 3.20813e-10 2.04618e-44
9 24 3 1  2.70556e-11 6.9697e-11 6.77452e-11 2.59584e-11 7.71213e-71
9 24 4 1  9.86296e-16 5.39848e-16 2.27903e-16 9.25003e-17 8.27105e-17
9 24 5 1  7.66124e-12 9.34878e-12 5.26544e-12 3.23338e-12 2.86006e-12
9 24 6 1  8.01466e-11 9.82062e-11 1.18554e-10 8.69159e-13 2.22454e-126
9 24 7 1  2.63214e-11 2.35676e-11 2.37006e-11 1.14448e-11 8.02211e-30
9 24 8 1  1.04367e-15 2.74173e-15 2.97801e-15 1.08822e-15 4.4165e-53
9 24 9 1  9.00555 3.76779 3.18508 2.11503 1.47932
9 24 10 1  1.94013e-15 2.71869e-15 4.09813e-15 1.26044e-15 8.61031e-25
9 25 1 1  1.75372e-16 2.50513e-16 1.14306e-16 3.31778e-17 7.30598e-23
9 25 2 1  1.68803e-11 2.71484e-11 1.07767e-10 1.25406e-10 5.84789e-45
9 25 3 1  6.0918e-12 1.68864e-11 2.20061e-11 1.04875e-11 2.31605e-71
9 25 4 1  2.99605e-16 1.77683e-16 7.84468e-17 3.21371e-17 2.68168e-17
9 25 5 1  3.92306e-12 3.84436e-12 2.1215e-12 1.15679e-12 1.02277e-12
9 25 6 1  3.38836e-11 3.2966e-11 4.06854e-11 2.5976e-13 6.7946e-127
9 25 7 1  8.30671e-12 7.44248e-12 7.67221e-12 3.90483e-12 2.49934e-30
9 25 8 1  2.96601e-16 5.87106e-16 9.21002e-16 4.05789e-16 1.2013e-53
9 25 9 1  2.03324 1.79256 1.01923 0.713287 0.488585
9 25 10 1  4.24548e-16 8.50711e-16 1.00254e-15 3.99224e-16 1.74198e-25
9 26 1 1  4.00329e-16 5.81046e-16 2.96964e-16 8.56301e-17 1.14549e-22
9 26 2 1  3.64702e-10 6.73097e-11 2.22006e-10 4.05819e-10 1.50292e-44
9 26 3 1  1.5945e-11 3.63522e-11 5.99884e-11 3.59827e-11 6.23948e-71
9 26 4 1  9.16097e-16 4.93158e-16 2.30101e-16 9.65906e-17 7.66454e-17
9 26 5 1  6.07121e-11 1.61005e-11 7.73185e-12 3.83165e-12 3.27648e-12
9 26 6 1  1.18612e-10 1.09508e-10 1.25051e-10 6.96583e-13 1.8603e-126
9 26 7 1  2.35588e-11 2.11445e-11 2.22159e-11 1.18797e-11 6.97452e-30
9 26 8 1  6.96998e-16 1.23492e-15 2.34855e-15 1.29696e-15 2.93959e-53
9 26 9 1  4.12437 5.10795 3.42016 2.11556 1.4468
9 26 10 1  1.46003e-15 1.96546e-15 2.51089e-15 1.08061e-15 3.29023e-25
9 27 1 1  1.3868e-16 1.60372e-16 9.29105e-17 2.69462e-17 2.18216e-23
9 27 2 1  7.47506e-11 1.19014e-10 5.59031e-11 1.41299e-10 4.50931e-45
9 27 3 1  5.03597e-12 9.55543e-12 1.82858e-11 1.36865e-11 1.9502e-71
9 27 4 1  3.08878e-16 1.65984e-16 7.60673e-17 3.31286e-17 2.55474e-17
9 27 5 1  1.75768e-11 2.03769e-11 3.48039e-12 1.51238e-12 1.21875e-12
9 27 6 1  5.36605e-11 4.35542e-11 4.5434e-11 2.16852e-13 5.89698e-127
9 27 7 1  7.90294e-12 7.00946e-12 7.44842e-12 4.16189e-12 2.24809e-30
9 27 8 1  2.11491e-16 3.12383e-16 6.65683e-16 4.53068e-16 8.25243e-54
9 27 9 1  1.29303 1.45084 1.22232 0.744851 0.489828
9 27 10 1  3.21296e-16 6.63175e-16 5.66495e-16 2.67019e-16 5.78458e-26
9 28 1 1  1.42597e-16 1.14738e-16 7.44304e-17 2.47757e-17 1.21673e-23
9 28 2 1  1.96668e-11 7.85949e-11 7.82252e-11 1.07552e-10 3.08751e-45
9 28 3 1  4.10657e-12 5.99385e-12 1.24223e-11 1.14071e-11 1.38792e-71
